"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"LOC127402881",80.1225444602156,0.830672552310885,0.590727586765897,1.40618547520124,0.159669056074555,0.791029152176214,"Not significant","Not DE"
"LOC127397881",52.3578256202407,-0.865722499979199,0.616206117468865,-1.40492357254623,0.16004400613949,0.791029152176214,"Not significant","Not DE"
"LOC132090310",153.563534332155,-0.950063312481329,0.6763123830061,-1.40476995003174,0.160089697527118,0.791029152176214,"Not significant","Not DE"
"LOC126807419",120.048633089727,-0.857311079987346,0.610314054971403,-1.40470479584075,0.16010907908005,0.791029152176214,"Not significant","Not DE"
"LOC122817714",107.329966711683,-0.595666011017859,0.423317840025657,-1.40713656429352,0.159386897618821,0.791029152176214,"Not significant","Not DE"
"LOC121740633",47.6513607306139,0.713436961724603,0.507859060124716,1.4047932147738,0.160082777345612,0.791029152176214,"Not significant","Not DE"
"TRE-CTC1-5",77.8808253669059,-0.823108115727332,0.585121074253645,-1.40673127656059,0.159507087687139,0.791029152176214,"Not significant","Not DE"
"NGRNP1",122.789420270862,0.808642154790405,0.575002033838956,1.40632920790135,0.15962639085243,0.791029152176214,"Not significant","Not DE"
"LOC129664023",24.9284559467938,-0.862811311532957,0.613862582566845,-1.40554471967511,0.159859361125819,0.791029152176214,"Not significant","Not DE"
"LOC127402812",117.296698091887,0.781439109533975,0.555663089018885,1.40631818988325,0.159629661105639,0.791029152176214,"Not significant","Not DE"
"LOC127889871",108.297862703027,0.801083010923113,0.569929017310606,1.40558382990093,0.159847740435648,0.791029152176214,"Not significant","Not DE"
"LOC130003873",97.3654071981043,-0.822230227096056,0.584787449782161,-1.40603261476002,0.159714440213491,0.791029152176214,"Not significant","Not DE"
"LOC129934440",28.1774676189264,0.888338784489389,0.631881592798047,1.40586273538325,0.159764888705361,0.791029152176214,"Not significant","Not DE"
"LOC130059372",112.211856929378,0.843902621701,0.599923215429445,1.40668438892952,0.159520996867711,0.791029152176214,"Not significant","Not DE"
"LOC127888548",144.338411193167,0.659009109979341,0.468822794541785,1.40566780807542,0.15982279044085,0.791029152176214,"Not significant","Not DE"
"LOC124905387",31.0623377127893,0.769574300264658,0.547657111848692,1.40521191748402,0.159958271372074,0.791029152176214,"Not significant","Not DE"
"LOC129660998",55.820501769402,-0.802325126705829,0.570576155795971,-1.40616658890444,0.159674662872347,0.791029152176214,"Not significant","Not DE"
"LOC127268730",234.287890277374,-0.694432430045226,0.494310556646035,-1.40485049471135,0.160065740185319,0.791029152176214,"Not significant","Not DE"
"LOC127819053",40.3548960901896,0.75718118374929,0.538002241834616,1.40739410521276,0.159310558202156,0.791029152176214,"Not significant","Not DE"
"RN7SL468P",104.594778752559,-0.745435644041655,0.530377189535006,-1.40548209604413,0.159877969605549,0.791029152176214,"Not significant","Not DE"
"LOC126860954",239.18592648932,0.766531493866024,0.54592192167714,1.40410462271078,0.160287697273769,0.791320124717296,"Not significant","Not DE"
"RPS20P32",79.4250444279055,-0.973581558789698,0.693357453115657,-1.40415532336868,0.16027260237218,0.791320124717296,"Not significant","Not DE"
"LINC01907",24.3293682257037,-0.683621172267875,0.486946818974862,-1.40389288034997,0.160350750085611,0.791433153690764,"Not significant","Not DE"
"DDX11L16",110.033994230321,1.01181582075855,0.721089167386092,1.4031771194488,0.160564028750042,0.791871852790632,"Not significant","Not DE"
"LOC129938213",20.8208502525086,-0.798396072136702,0.569113370696354,-1.40287702458968,0.160653513193167,0.791871852790632,"Not significant","Not DE"
"LINC01749",38.2973658369325,-0.947383435299838,0.675259334890808,-1.40299198596497,0.160619228731471,0.791871852790632,"Not significant","Not DE"
"LOC130004284",296.628734390602,0.866474105015157,0.617642543240598,1.40287309301754,0.160654685787664,0.791871852790632,"Not significant","Not DE"
"LOC129936933",57.7152580642434,-0.851493030685266,0.606845049350664,-1.40314736289994,0.16057290008908,0.791871852790632,"Not significant","Not DE"
"LOC108771183",85.6473370114472,0.736348576196343,0.52491874627604,1.40278582432093,0.16068071541048,0.791871852790632,"Not significant","Not DE"
"LOC127894353",24.6766301350526,0.986911732797108,0.703982447286654,1.40189821010587,0.160945645060352,0.79233788766325,"Not significant","Not DE"
"LOC129999326",11.8623103198281,-0.760277449080076,0.542546381305476,-1.40131327989083,0.161120411749315,0.79233788766325,"Not significant","Not DE"
"MDH1",364.791447472584,0.847345991188975,0.604860682598725,1.40089447961543,0.161245629815898,0.79233788766325,"Not significant","Not DE"
"LOC132089212",25.2535520016188,-0.959707208082335,0.685152964983867,-1.4007196306958,0.161297930043889,0.79233788766325,"Not significant","Not DE"
"RASL10A",40.8937790394384,-0.824023815268461,0.588140083562916,-1.40106725982112,0.16119396095743,0.79233788766325,"Not significant","Not DE"
"LOC127275257",78.5932732342801,0.653519928447757,0.466138447748552,1.40198675222835,0.160919202742216,0.79233788766325,"Not significant","Not DE"
"LOC129995413",30.5865422891363,-0.7464448908845,0.532494343513313,-1.40178933349709,0.160978164591881,0.79233788766325,"Not significant","Not DE"
"LOC124900242",145.959701312976,0.764388115690181,0.545655987977382,1.40086085836534,0.161255685497779,0.79233788766325,"Not significant","Not DE"
"LOC129936536",51.6940089403677,-0.64023999466155,0.45689386529531,-1.4012882275137,0.16112790015162,0.79233788766325,"Not significant","Not DE"
"KLF3P2",180.137880362882,0.796984279080806,0.568514706991618,1.40187099696711,0.160953772681879,0.79233788766325,"Not significant","Not DE"
"LOC127821155",53.9195804927801,-0.686925414747474,0.490361853903419,-1.40085410249462,0.161257706148642,0.79233788766325,"Not significant","Not DE"
"BBS1",24.8731979432375,1.02449584927994,0.73137222878704,1.40078582280741,0.16127812937256,0.79233788766325,"Not significant","Not DE"
"LOC125177313",79.0614047746768,-0.837952980356993,0.598170710211298,-1.40085926317087,0.161256162611621,0.79233788766325,"Not significant","Not DE"
"LOC127894287",31.9894319931449,0.836739919601599,0.597590085653931,1.40019043101421,0.161456300562536,0.792607012902732,"Not significant","Not DE"
"LOC127890356",186.998796194184,-0.624081985512335,0.445730368803245,-1.4001334196455,0.161473369028033,0.792607012902732,"Not significant","Not DE"
"VAC14-AS2",124.158857636013,0.724297105862493,0.51723448361916,1.40032640668984,0.161415596706031,0.792607012902732,"Not significant","Not DE"
"LOC130002538",21.827550580575,-1.04032829493018,0.743477026568799,-1.39927429867117,0.161730743721367,0.793277625002661,"Not significant","Not DE"
"IL17REL",142.079211650329,-0.830881435228224,0.593734148192309,-1.39941662065074,0.161688085639747,0.793277625002661,"Not significant","Not DE"
"TRIM60P5Y",15.729115434999,-0.94657689720877,0.676436726527441,-1.39935763403641,0.161705764631425,0.793277625002661,"Not significant","Not DE"
"LOC105372670",59.2404932701221,-0.914906204563949,0.653908737060225,-1.399134394009,0.161772685542749,0.793285913579623,"Not significant","Not DE"
"LOC127882586",114.511491305846,0.635929636299412,0.454809706156828,1.39823233253542,0.162043310455051,0.794415314041827,"Not significant","Not DE"
"LOC130063249",17.2073534665729,0.905205207554463,0.647456523180791,1.39809419651441,0.162084782403189,0.794421012584443,"Not significant","Not DE"
"LOC105373433",173.635659619776,0.949887155990506,0.679508062565763,1.39790417262132,0.16214184549937,0.794503105694078,"Not significant","Not DE"
"LOC130065681",190.856343077163,0.903585234567747,0.646563001288055,1.39752078725146,0.16225702009914,0.794861887498385,"Not significant","Not DE"
"LOC127896103",282.095788667194,0.915526641829488,0.655168095031822,1.39739198042759,0.162295729414121,0.794861887498385,"Not significant","Not DE"
"LOC107984733",62.2582906761924,0.846346403670165,0.6060454430151,1.39650650528706,0.162562023016328,0.795385234753586,"Not significant","Not DE"
"LOC129930013",162.704609507303,0.736492307635464,0.527317490824918,1.39667718300662,0.162510668578475,0.795385234753586,"Not significant","Not DE"
"LOC127407195",109.03719983557,0.827356327380634,0.592315591461551,1.39681672964089,0.162468690125619,0.795385234753586,"Not significant","Not DE"
"LOC127822365",63.4815108635818,0.737544699549504,0.528138038253288,1.3964998658093,0.162564020985764,0.795385234753586,"Not significant","Not DE"
"LOC130056148",28.8312805758316,0.883778921795489,0.634369631058061,1.39316083010065,0.163571161651742,0.796108467728767,"Not significant","Not DE"
"SNORD75",363.135024848103,-0.675771938671931,0.484831845426897,-1.39382745800642,0.163369714368027,0.796108467728767,"Not significant","Not DE"
"LOC108021840",178.078356192878,-0.713749291718231,0.511582633910717,-1.3951788907729,0.162961900940356,0.796108467728767,"Not significant","Not DE"
"LOC132089331",12.5516244923779,1.07565632913725,0.772064757562482,1.39322034661089,0.163553168838806,0.796108467728767,"Not significant","Not DE"
"HMGN1P28",157.10546034401,0.744168785907229,0.534149896267488,1.3931834324172,0.163564328426651,0.796108467728767,"Not significant","Not DE"
"OR10N1P",48.8835125223526,-0.955392230879334,0.684617287329337,-1.39551286326157,0.162861238553428,0.796108467728767,"Not significant","Not DE"
"LOC130061614",17.0760374275951,-0.861477224139887,0.617979464375403,-1.39402241304343,0.163310836560438,0.796108467728767,"Not significant","Not DE"
"LOC127269390",168.583402149813,-0.817188416512276,0.586064942549831,-1.39436495374878,0.163207425581376,0.796108467728767,"Not significant","Not DE"
"LOC130063306",42.5645239166502,-0.706687635821775,0.507195450348349,-1.39332408312498,0.163521811162936,0.796108467728767,"Not significant","Not DE"
"LOC127399664",130.009369817263,-0.893718202293079,0.64124595067729,-1.39372139714742,0.163401752222025,0.796108467728767,"Not significant","Not DE"
"LOC127822552",33.3427433628209,0.967658968656664,0.694462591868183,1.39339250232839,0.163501131752954,0.796108467728767,"Not significant","Not DE"
"APOL4",163.410615345734,-0.668789810466591,0.47931488242513,-1.39530366151537,0.162924288399366,0.796108467728767,"Not significant","Not DE"
"LOC130001393",100.815987200173,-0.733092618115361,0.526318716076839,-1.39286822931133,0.163659641347293,0.796108467728767,"Not significant","Not DE"
"LOC130001403",28.1872907796218,0.768379110112139,0.551301726071354,1.3937542252728,0.163391835308529,0.796108467728767,"Not significant","Not DE"
"LOC126861063",42.0875684565478,0.70464102348788,0.505918129227946,1.39279654706819,0.163681322875835,0.796108467728767,"Not significant","Not DE"
"LOC112543421",20.1579160563612,-0.807413569712843,0.579200478947591,-1.39401398835152,0.16331338054654,0.796108467728767,"Not significant","Not DE"
"ADAMTS4",224.177881472963,0.826965194384059,0.59292742190034,1.39471571703266,0.163101583427517,0.796108467728767,"Not significant","Not DE"
"LOC127888695",9.11473653250901,-0.854607708009682,0.612565715174559,-1.39512820720982,0.162977181533377,0.796108467728767,"Not significant","Not DE"
"LOC107986297",54.3999910226106,-0.740701355196379,0.531071455585735,-1.39473012041183,0.163097238341822,0.796108467728767,"Not significant","Not DE"
"LOC124909383",100.243501113044,0.733359586108698,0.526452254321625,1.39302202638241,0.16361313007971,0.796108467728767,"Not significant","Not DE"
"LOC130008369",240.125481323639,-0.866968857063656,0.622039618933357,-1.39375182974726,0.16339255894765,0.796108467728767,"Not significant","Not DE"
"LOC130003073",62.0656632357011,-0.797401406291237,0.571845494317771,-1.39443506019499,0.163186266954656,0.796108467728767,"Not significant","Not DE"
"TP53BP2P1",111.133039240914,0.776988360122186,0.557365681714996,1.39403695923907,0.163306444147344,0.796108467728767,"Not significant","Not DE"
"LOC124906304",171.170829800913,0.863447384393364,0.619636590996632,1.39347384731522,0.163476548145717,0.796108467728767,"Not significant","Not DE"
"LOC127815526",43.6817140207164,0.802018878898737,0.575928900569247,1.39256578043926,0.163751136918441,0.796251518970797,"Not significant","Not DE"
"STARD3",25.0547382863235,0.840087888032249,0.603388574852489,1.39228338593853,0.163836600520006,0.796470577959616,"Not significant","Not DE"
"LOC130062429",41.1606609145202,-0.95080300395036,0.682994631771929,-1.39210904408376,0.163889379951109,0.796530678193946,"Not significant","Not DE"
"LOC129993901",201.534669355005,-0.709354824759661,0.509618909499193,-1.39193191527518,0.163943016211578,0.796594912104974,"Not significant","Not DE"
"RN7SKP170",112.888339426705,-0.855953360019438,0.615054867261996,-1.39166992341648,0.164022374046438,0.796613570647661,"Not significant","Not DE"
"LOC127891638",465.928842346321,0.821584058590104,0.591031480582172,1.39008510643263,0.164503035328352,0.796613570647661,"Not significant","Not DE"
"LOC127459632",7.80776837929093,-0.97236718428513,0.699041494422101,-1.39100066597475,0.164225224802234,0.796613570647661,"Not significant","Not DE"
"LOC124903509",10.6355727299166,0.897161332990703,0.644980206127885,1.3909904900443,0.164228310566831,0.796613570647661,"Not significant","Not DE"
"LOC102724929",20.6141361297367,0.726291555565456,0.522419330991524,1.39024632604424,0.164454090399169,0.796613570647661,"Not significant","Not DE"
"LOC129998436",75.4436929375853,0.887340800086823,0.638358816686628,1.39003453370085,0.164518391048139,0.796613570647661,"Not significant","Not DE"
"LOC112268231",75.7556453507417,0.730252773057316,0.525391941802533,1.3899200101013,0.164553168566401,0.796613570647661,"Not significant","Not DE"
"LOC127829403",173.602616723548,0.833823660686709,0.599667531038844,1.39047658498739,0.164384204725307,0.796613570647661,"Not significant","Not DE"
"LOC127889464",91.7749240905613,-0.740068157546441,0.532306047652866,-1.39030574762333,0.164436053270036,0.796613570647661,"Not significant","Not DE"
"LOC127408468",50.8861561827995,-0.83884897138821,0.603516189969484,-1.38993615304773,0.164548266083396,0.796613570647661,"Not significant","Not DE"
"LOC112268478",101.387173259029,-1.00680760671657,0.723851725331334,-1.39090309725478,0.164254813487366,0.796613570647661,"Not significant","Not DE"
"LOC100294145",82.564385731307,0.751474414414565,0.54048334331708,1.39037478898532,0.164415097974372,0.796613570647661,"Not significant","Not DE"
"SAP30",45.0551335832608,-0.745475975179478,0.535936420898114,-1.39097838122332,0.164231982521,0.796613570647661,"Not significant","Not DE"
"LOC126860224",184.82818679891,0.772651219977947,0.555393877271904,1.39117705757437,0.164171742486133,0.796613570647661,"Not significant","Not DE"
"LOC129937684",26.3987544783147,0.71159276624446,0.51187475639555,1.39016967989447,0.164477358162966,0.796613570647661,"Not significant","Not DE"
"LOC130056689",69.8014560192943,-0.767920636864029,0.552575699507092,-1.38971119712472,0.164616593302553,0.796724906877875,"Not significant","Not DE"
"LOC123038175",17.0128492988208,1.02914403574356,0.740731439142719,1.38936189468971,0.164722731380521,0.797042865221534,"Not significant","Not DE"
"RPL17P23",22.71391353283,-0.812304794719727,0.584840289358133,-1.38893439713471,0.164852699727736,0.797338055225544,"Not significant","Not DE"
